gene	gene_name	n_snps_in_model	n_snps_used	pred_perf_r2	pred_perf_pval
ENSG00000040199	ENSG00000040199	9	8.0	0.0199247621909273	0.00225630004728108
ENSG00000040275	ENSG00000040275	39	36.0	0.0292572521768235	0.000207368252650349
ENSG00000040341	ENSG00000040341	4	4.0	0.0206060597370475	0.00189278544797748
ENSG00000040531	ENSG00000040531	1	1.0	0.0173226556324686	0.00442793216643251
ENSG00000040608	ENSG00000040608	28	25.0	0.0100823911134181	0.0302168386047159
ENSG00000040633	ENSG00000040633	1	1.0	0.0194616492993443	0.00254295346440151
ENSG00000040731	ENSG00000040731	17	15.0	0.0459366368592098	3.03187243858792e-06
ENSG00000041353	ENSG00000041353	2	2.0	0.0140353294097281	0.0104797448270953
ENSG00000041357	ENSG00000041357	17	16.0	0.0620879958796525	5.01716217274595e-08
ENSG00000041515	ENSG00000041515	46	44.0	0.0216642075916831	0.0014416416185069
ENSG00000041802	ENSG00000041802	51	48.0	0.246890473150903	1.9974952736270398e-30
ENSG00000041880	ENSG00000041880	2	2.0	0.0339512138418567	6.30159175415629e-05
ENSG00000041982	ENSG00000041982	17	17.0	0.029858321966232	0.000177995342572005
ENSG00000041988	ENSG00000041988	4	4.0	0.0092889880414729	0.0375437623828697
ENSG00000042088	ENSG00000042088	16	15.0	0.0597883174508805	9.01357380421387e-08
ENSG00000042286	ENSG00000042286	25	25.0	0.244699741467487	3.9359951066377295e-30
ENSG00000042317	ENSG00000042317	52	52.0	0.672749192743024	1.27760578307417e-114
ENSG00000042429	ENSG00000042429	8	7.0	0.272657664292823	5.91022034726085e-34
ENSG00000042445	ENSG00000042445	18	18.0	0.246701410093424	2.1180700846269797e-30
ENSG00000042493	ENSG00000042493	29	28.0	0.13904386435893	8.07007801148889e-17
ENSG00000042753	ENSG00000042753	3	1.0	0.01587365579233	0.00646293242834103
ENSG00000043143	ENSG00000043143	1	1.0	0.0572178516258397	1.73348597723998e-07
ENSG00000043462	ENSG00000043462	22	21.0	0.00954578854381023	0.0349885811433194
ENSG00000043514	ENSG00000043514	31	28.0	0.448697702310737	5.5432781973487395e-62
ENSG00000044090	ENSG00000044090	25	23.0	0.0325743176096364	8.93383425255561e-05
ENSG00000044115	ENSG00000044115	45	43.0	0.0314913708974328	0.000117582206565124
ENSG00000044459	ENSG00000044459	35	32.0	0.108766961581261	2.75960467533119e-13
ENSG00000044524	ENSG00000044524	39	39.0	0.140446026879307	5.5021853142389604e-17
ENSG00000044574	ENSG00000044574	3	1.0	0.0375786862225754	2.51454833088366e-05
ENSG00000046604	ENSG00000046604	1	1.0	0.011202951794539	0.0223044047416814
ENSG00000046889	ENSG00000046889	21	20.0	0.0458716916285566	3.08214294310593e-06
ENSG00000047188	ENSG00000047188	59	57.0	0.31312158133671	9.43408366209023e-40
ENSG00000047249	ENSG00000047249	1	1.0	0.0310299345373324	0.00013219056471844
ENSG00000047315	ENSG00000047315	11	9.0	0.0145868372526769	0.00906077737241078
ENSG00000047365	ENSG00000047365	24	23.0	0.0187525701972594	0.00305493211882019
ENSG00000047410	ENSG00000047410	1	1.0	0.0203251461363377	0.00203490122508382
ENSG00000047457	ENSG00000047457	2	2.0	0.0306899098885041	0.00014410787123456
ENSG00000047578	ENSG00000047578	1	1.0	0.0172284727036634	0.00453781705634267
ENSG00000047579	ENSG00000047579	42	42.0	0.0425566686254072	7.13341020156257e-06
ENSG00000047617	ENSG00000047617	27	26.0	0.0181589637212007	0.00356308670142623
ENSG00000047662	ENSG00000047662	29	29.0	0.0495611952770137	1.21045660890629e-06
ENSG00000047849	ENSG00000047849	1	1.0	0.0241986522175202	0.000752838766813605
ENSG00000047932	ENSG00000047932	10	10.0	0.100718705008621	2.30517832335156e-12
ENSG00000047936	ENSG00000047936	70	68.0	0.236033705311302	5.65207681200498e-29
ENSG00000048140	ENSG00000048140	10	10.0	0.193331973598827	1.88231952139124e-23
ENSG00000048162	ENSG00000048162	15	14.0	0.0891023645519711	4.8016185563858496e-11
ENSG00000048342	ENSG00000048342	1	1.0	0.0370584893858983	2.8684905958733e-05
ENSG00000048392	ENSG00000048392	1	1.0	0.0191764094993446	0.00273756322170991
ENSG00000048405	ENSG00000048405	41	39.0	0.61307159720181	1.0101989759934501e-97
ENSG00000048471	ENSG00000048471	25	24.0	0.0893276657293457	4.5283401896080495e-11
ENSG00000048544	ENSG00000048544	63	60.0	0.137218154503509	1.32769337115782e-16
ENSG00000048649	ENSG00000048649	1	1.0	0.0203351041883631	0.00202968372311234
ENSG00000048991	ENSG00000048991	5	4.0	0.0142246799424017	0.00996863049157882
ENSG00000049089	ENSG00000049089	1	1.0	0.0116778499652201	0.0196295289329656
ENSG00000049130	ENSG00000049130	1	1.0	0.019884162747242	0.0022800676350269
ENSG00000049167	ENSG00000049167	41	41.0	0.0648781246462113	2.4620415941523e-08
ENSG00000049192	ENSG00000049192	2	2.0	0.0470665691681273	2.277399836995e-06
ENSG00000049239	ENSG00000049239	15	15.0	0.269217547617483	1.77722696382524e-33
ENSG00000049246	ENSG00000049246	1	1.0	0.0127262674441038	0.0148305207550445
ENSG00000049283	ENSG00000049283	73	67.0	0.042452249231641	7.32444092637686e-06
ENSG00000049323	ENSG00000049323	18	18.0	0.0711427273357436	4.9559724142297905e-09
ENSG00000049449	ENSG00000049449	15	15.0	0.173753844648725	5.17068592058417e-21
ENSG00000049541	ENSG00000049541	10	8.0	0.0370296699722807	2.88949652591349e-05
ENSG00000049860	ENSG00000049860	8	7.0	0.0737090735904674	2.5649082609271802e-09
ENSG00000049883	ENSG00000049883	3	3.0	0.0178891045318664	0.00382163246075845
ENSG00000050130	ENSG00000050130	31	25.0	0.0379196171733584	2.30663565644412e-05
ENSG00000050165	ENSG00000050165	31	30.0	0.0386147912255548	1.93445891747736e-05
ENSG00000050344	ENSG00000050344	23	22.0	0.0115942673598873	0.0200751444592836
ENSG00000050393	ENSG00000050393	4	4.0	0.0590058579857137	1.10000678838194e-07
ENSG00000050405	ENSG00000050405	1	1.0	0.033423893381989	7.2026641679871e-05
ENSG00000050426	ENSG00000050426	25	22.0	0.0527100231100256	5.44702946777183e-07
ENSG00000050438	ENSG00000050438	20	20.0	0.270546304876111	1.16230927682672e-33
ENSG00000050555	ENSG00000050555	24	23.0	0.0851750174715424	1.33112499972702e-10
ENSG00000050628	ENSG00000050628	101	93.0	0.555148734385352	1.2059781533965301e-83
ENSG00000050767	ENSG00000050767	12	8.0	0.0215622541618614	0.00147991807817061
ENSG00000050820	ENSG00000050820	62	53.0	0.0115024090991223	0.0205769222916255
ENSG00000051009	ENSG00000051009	1	1.0	0.0221647550997504	0.00126771344502704
ENSG00000051128	ENSG00000051128	41	38.0	0.0891486568856959	4.74415821079895e-11
ENSG00000051341	ENSG00000051341	5	4.0	0.0126410265729951	0.0151712295753458
ENSG00000051382	ENSG00000051382	3	3.0	0.0159298573781238	0.00636855922310941
ENSG00000051596	ENSG00000051596	2	2.0	0.0254753937347218	0.000543289523215237
ENSG00000051620	ENSG00000051620	7	7.0	0.0502902683374584	1.00620992660983e-06
ENSG00000051825	ENSG00000051825	10	9.0	0.056320400348387	2.17769343172449e-07
ENSG00000052126	ENSG00000052126	12	11.0	0.0226350735339678	0.00112359520950061
ENSG00000052723	ENSG00000052723	24	20.0	0.0119958742983361	0.018025025802222
ENSG00000052749	ENSG00000052749	15	14.0	0.153931195510632	1.34252348767181e-18
ENSG00000052802	ENSG00000052802	1	1.0	0.00972327955011014	0.0333289824260086
ENSG00000052841	ENSG00000052841	44	42.0	0.0184348284895299	0.00331707418030681
ENSG00000052850	ENSG00000052850	13	13.0	0.0647967084382876	2.51376249045734e-08
ENSG00000053108	ENSG00000053108	2	2.0	0.0213259106213112	0.00157263916510151
ENSG00000053254	ENSG00000053254	1	1.0	0.0169823649017592	0.00483819984589039
ENSG00000053328	ENSG00000053328	44	41.0	0.136131492907163	1.78482116305772e-16
ENSG00000053372	ENSG00000053372	27	27.0	0.188196970041877	8.31312379983425e-23
ENSG00000053501	ENSG00000053501	2	2.0	0.00988704683551807	0.0318703418164491
ENSG00000053524	ENSG00000053524	7	7.0	0.0206728406251708	0.00186050156950849
ENSG00000053702	ENSG00000053702	37	35.0	0.0705923479239223	5.70701460783083e-09
ENSG00000053770	ENSG00000053770	2	2.0	0.0147741592707342	0.00862475804911515
ENSG00000053900	ENSG00000053900	22	21.0	0.108633459445915	2.85887721944936e-13
ENSG00000054118	ENSG00000054118	1	1.0	0.0186456089229699	0.00314074934685814
ENSG00000054219	ENSG00000054219	20	18.0	0.0338431000448221	6.47663461836943e-05
ENSG00000054267	ENSG00000054267	4	3.0	0.0359319731878827	3.8153273751875e-05
ENSG00000054277	ENSG00000054277	40	37.0	0.00853902989292253	0.0461848242556801
ENSG00000054356	ENSG00000054356	4	4.0	0.016410458944978	0.0056166191364857
ENSG00000054392	ENSG00000054392	78	69.0	0.213651375408845	4.81880713277332e-26
ENSG00000054654	ENSG00000054654	10	9.0	0.0307759385977191	0.000140994544599174
ENSG00000054690	ENSG00000054690	1	1.0	0.0576093025042198	1.56924714536784e-07
ENSG00000054793	ENSG00000054793	6	5.0	0.0238707870228127	0.000818707611514604
ENSG00000054967	ENSG00000054967	14	14.0	0.0143455951569235	0.00965563001920631
ENSG00000054983	ENSG00000054983	19	16.0	0.0452109482399021	3.64340801794243e-06
ENSG00000055044	ENSG00000055044	20	18.0	0.0298350565298419	0.000179050517135476
ENSG00000055070	ENSG00000055070	1	NA	0.0220336499426549	0.00131111312100113
ENSG00000055147	ENSG00000055147	49	48.0	0.387491488007626	2.41473159262679e-51
ENSG00000055163	ENSG00000055163	5	5.0	0.0258690057270033	0.000491369532111635
ENSG00000055208	ENSG00000055208	52	50.0	0.0540489631644275	3.87767108338674e-07
ENSG00000055211	ENSG00000055211	1	1.0	0.0304867183462214	0.000151737747212609
ENSG00000055483	ENSG00000055483	18	17.0	0.220028525245564	7.181699264425e-27
ENSG00000055609	ENSG00000055609	3	3.0	0.00878308949424557	0.0431644288872146
ENSG00000055950	ENSG00000055950	3	3.0	0.0149665703348559	0.00819913465106104
ENSG00000056050	ENSG00000056050	70	62.0	0.126491125345471	2.42784776258145e-15
ENSG00000056097	ENSG00000056097	2	2.0	0.020367291691385	0.00201291137905191
ENSG00000056291	ENSG00000056291	2	1.0	0.0191889133379507	0.00272872462595955
ENSG00000056487	ENSG00000056487	2	2.0	0.0339546301356488	6.29613848434354e-05
ENSG00000056558	ENSG00000056558	73	72.0	0.219782218159975	7.73176522184165e-27
ENSG00000056586	ENSG00000056586	3	3.0	0.0350462689317077	4.77481179175773e-05
ENSG00000056736	ENSG00000056736	1	1.0	0.0109061210283895	0.024164841629384
ENSG00000056972	ENSG00000056972	10	10.0	0.0102834603019006	0.0286076852955779
ENSG00000057019	ENSG00000057019	15	13.0	0.0241111704370374	0.000769873787126329
ENSG00000057252	ENSG00000057252	19	18.0	0.0927422175704293	1.8605766364324398e-11
ENSG00000057468	ENSG00000057468	40	38.0	0.428176761066421	2.72984207120684e-58
ENSG00000057593	ENSG00000057593	65	47.0	0.0678819819074037	1.14247665022871e-08
ENSG00000057608	ENSG00000057608	60	55.0	0.277676645851143	1.17497926499237e-34
ENSG00000057657	ENSG00000057657	1	1.0	0.0156936629960295	0.00677485795632221
ENSG00000057704	ENSG00000057704	19	19.0	0.0397961852986785	1.43451111603414e-05
ENSG00000057935	ENSG00000057935	1	1.0	0.0100886795607325	0.0301651147488551
ENSG00000058056	ENSG00000058056	21	20.0	0.0216575434821113	0.00144411274873975
ENSG00000058063	ENSG00000058063	2	2.0	0.0108819315842924	0.0243233528952211
ENSG00000058091	ENSG00000058091	37	32.0	0.0181226987480647	0.003596773574689
ENSG00000058404	ENSG00000058404	2	2.0	0.0130853932708292	0.0134790634403232
ENSG00000058453	ENSG00000058453	109	93.0	0.177998862841098	1.54681001613452e-21
ENSG00000058600	ENSG00000058600	9	6.0	0.0147742073432865	0.00862464894365444
ENSG00000058668	ENSG00000058668	49	42.0	0.0114780786387588	0.020711981243638
ENSG00000058673	ENSG00000058673	2	2.0	0.0357220724692691	4.02362757069673e-05
ENSG00000058729	ENSG00000058729	22	19.0	0.167968284355012	2.6532949639922402e-20
ENSG00000058804	ENSG00000058804	6	6.0	0.0362134013742763	3.55288389318138e-05
ENSG00000058866	ENSG00000058866	5	4.0	0.0312418555408136	0.00012526821830715
ENSG00000059122	ENSG00000059122	14	12.0	0.361369143509187	4.03474603005352e-47
ENSG00000059377	ENSG00000059377	1	1.0	0.0240317561585816	0.000785673602781298
ENSG00000059691	ENSG00000059691	16	15.0	0.181938799260156	5.01989472571581e-22
ENSG00000059769	ENSG00000059769	2	2.0	0.0290941650148313	0.000216145577483421
ENSG00000059915	ENSG00000059915	1	1.0	0.0172397926417483	0.00452446495997338
ENSG00000060138	ENSG00000060138	21	19.0	0.0530378813270901	5.01219668198047e-07
ENSG00000060140	ENSG00000060140	13	12.0	0.0187084521766902	0.00309003760052685
ENSG00000060237	ENSG00000060237	39	36.0	0.0170464576746201	0.00475808134745275
ENSG00000060339	ENSG00000060339	4	4.0	0.0147218226511623	0.00874438003144881
ENSG00000060558	ENSG00000060558	23	19.0	0.305633434365803	1.18128922566208e-38
ENSG00000060642	ENSG00000060642	30	29.0	0.0156341882123306	0.00688125953343478
ENSG00000060656	ENSG00000060656	27	27.0	0.093965388158562	1.3520395145248698e-11
ENSG00000060688	ENSG00000060688	3	2.0	0.00986788188253121	0.0320375536586334
ENSG00000060709	ENSG00000060709	79	73.0	0.0200808671748511	0.00216722172289997
ENSG00000060749	ENSG00000060749	17	13.0	0.0787559831793804	6.99743372758253e-10
ENSG00000060762	ENSG00000060762	24	22.0	0.0299372096785378	0.000174463705972334
ENSG00000060982	ENSG00000060982	24	22.0	0.0466030295442942	2.56108430328469e-06
ENSG00000061676	ENSG00000061676	1	1.0	0.0355222427190524	4.23250440559059e-05
ENSG00000061794	ENSG00000061794	14	12.0	0.0151342273077028	0.00784574311045185
ENSG00000061918	ENSG00000061918	25	24.0	0.0125616374938004	0.0154957727785383
ENSG00000061936	ENSG00000061936	13	12.0	0.0123963913725962	0.0161943554178491
ENSG00000061938	ENSG00000061938	2	2.0	0.0177294131739241	0.00398350166424534
ENSG00000061987	ENSG00000061987	5	4.0	0.0101634614816558	0.029557016856413
ENSG00000062038	ENSG00000062038	20	19.0	0.00859159725894896	0.0455160286344887
ENSG00000062194	ENSG00000062194	1	1.0	0.010915627929502	0.0241028364391313
ENSG00000062282	ENSG00000062282	25	23.0	0.0305271859748972	0.000150186536349452
ENSG00000062582	ENSG00000062582	1	1.0	0.0203364784230547	0.00202896475725177
ENSG00000062598	ENSG00000062598	21	18.0	0.0188898537222781	0.00294825376417471
ENSG00000062650	ENSG00000062650	4	4.0	0.0333740560846085	7.29423158652589e-05
ENSG00000062725	ENSG00000062725	26	26.0	0.020052359220227	0.00218321985187372
ENSG00000063046	ENSG00000063046	1	1.0	0.0435126323324882	5.60037954974021e-06
ENSG00000063169	ENSG00000063169	5	4.0	0.0219396903437446	0.00134313524461199
ENSG00000063180	ENSG00000063180	40	34.0	0.0505458875169851	9.43069973004903e-07
ENSG00000063241	ENSG00000063241	82	75.0	0.0138470162285802	0.0110146380313946
ENSG00000063244	ENSG00000063244	2	2.0	0.0482693276830747	1.67927060987788e-06
ENSG00000063322	ENSG00000063322	1	1.0	0.0265306705542774	0.000415077087777938
ENSG00000063761	ENSG00000063761	36	34.0	0.0395140764940467	1.54067634491769e-05
ENSG00000063854	ENSG00000063854	9	6.0	0.185142219694531	2.0029318186015002e-22
ENSG00000064012	ENSG00000064012	2	2.0	0.0230305090279051	0.00101526879445448
ENSG00000064102	ENSG00000064102	83	76.0	0.0428283684448587	6.65936505554706e-06
ENSG00000064115	ENSG00000064115	16	14.0	0.0546137355585267	3.35963412964374e-07
ENSG00000064199	ENSG00000064199	10	10.0	0.0807674597961487	4.1638083517948006e-10
ENSG00000064205	ENSG00000064205	3	2.0	0.0102742672202327	0.0286792816583047
ENSG00000064225	ENSG00000064225	10	9.0	0.0445318870430799	4.32681341813065e-06
ENSG00000064270	ENSG00000064270	124	113.0	0.0753819558595752	1.6684659501929702e-09
ENSG00000064309	ENSG00000064309	18	17.0	0.454753895966884	4.24546241629631e-63
ENSG00000064313	ENSG00000064313	83	80.0	0.144838944147444	1.65113146463711e-17
ENSG00000064545	ENSG00000064545	6	6.0	0.0085204913829004	0.0464231378025061
ENSG00000064547	ENSG00000064547	2	2.0	0.0241745442957095	0.000757494991723211
ENSG00000064601	ENSG00000064601	2	2.0	0.0204026604939826	0.00199464267095151
ENSG00000064607	ENSG00000064607	6	5.0	0.0106056704650268	0.0262118576377794
ENSG00000064651	ENSG00000064651	25	21.0	0.013183625803527	0.013131858257488
ENSG00000064652	ENSG00000064652	39	38.0	0.0334645415216583	7.12883355825596e-05
ENSG00000064666	ENSG00000064666	35	30.0	0.071628247325319	4.375731581520521e-09
ENSG00000064687	ENSG00000064687	67	61.0	0.0238733561061655	0.000818169558758067
ENSG00000064692	ENSG00000064692	6	6.0	0.0169815604777633	0.00483921405982737
ENSG00000064703	ENSG00000064703	38	37.0	0.0846059086469753	1.54265528200608e-10
ENSG00000064726	ENSG00000064726	19	16.0	0.0826202115078854	2.57937499664585e-10
ENSG00000064763	ENSG00000064763	6	6.0	0.0179696806543572	0.00374250382796655
ENSG00000064886	ENSG00000064886	1	1.0	0.0230552134695509	0.00100886133872716
ENSG00000064932	ENSG00000064932	2	1.0	0.0130465242210872	0.0136190312661504
ENSG00000064933	ENSG00000064933	53	50.0	0.12192491077966	8.284642160499261e-15
ENSG00000064961	ENSG00000064961	2	2.0	0.00830658615032334	0.0492683160893565
ENSG00000064989	ENSG00000064989	26	26.0	0.0160418193102643	0.00618470833363445
ENSG00000064995	ENSG00000064995	20	19.0	0.0839321544612023	1.83678137760031e-10
ENSG00000064999	ENSG00000064999	81	77.0	0.150918363966306	3.0921000560904496e-18
ENSG00000065000	ENSG00000065000	3	2.0	0.0414388866376577	9.46574916137899e-06
ENSG00000065029	ENSG00000065029	46	44.0	0.00988545181449533	0.0318842234940908
ENSG00000065054	ENSG00000065054	11	10.0	0.100112548368978	2.7030588774082497e-12
ENSG00000065060	ENSG00000065060	9	7.0	0.157928161307347	4.41960502882214e-19
ENSG00000065135	ENSG00000065135	5	4.0	0.0439512258521468	5.01191388139911e-06
ENSG00000065150	ENSG00000065150	1	1.0	0.00885827781037463	0.0422762328808463
ENSG00000065154	ENSG00000065154	3	3.0	0.0213846134271531	0.00154907588171076
ENSG00000065243	ENSG00000065243	1	1.0	0.0197392226728058	0.00236700121406294
ENSG00000065268	ENSG00000065268	9	8.0	0.392226168225643	3.966338557146459e-52
ENSG00000065308	ENSG00000065308	2	2.0	0.0207103401623617	0.00184261749105757
ENSG00000065320	ENSG00000065320	4	4.0	0.0136360097972464	0.0116472515384321
ENSG00000065325	ENSG00000065325	9	9.0	0.11109676596523	1.48824670670082e-13
ENSG00000065357	ENSG00000065357	1	1.0	0.012630011471613	0.0152158393159272
ENSG00000065361	ENSG00000065361	17	13.0	0.0377525943034694	2.4062500509854e-05
ENSG00000065413	ENSG00000065413	8	7.0	0.0132368720946912	0.0129475000714321
ENSG00000065427	ENSG00000065427	3	3.0	0.0366031616806347	3.21899182131745e-05
ENSG00000065457	ENSG00000065457	12	11.0	0.184490522687333	2.41526241943855e-22
ENSG00000065491	ENSG00000065491	1	1.0	0.029211374599548	0.000209800579396661
ENSG00000065518	ENSG00000065518	3	3.0	0.019157093533777	0.00275127406283538
ENSG00000065534	ENSG00000065534	22	20.0	0.0118955313444945	0.0185161574726104
ENSG00000065600	ENSG00000065600	7	7.0	0.129478483754302	1.0842741959116301e-15
ENSG00000065609	ENSG00000065609	19	17.0	0.0689739227379203	8.6391667006572e-09
ENSG00000065613	ENSG00000065613	1	1.0	0.022242222482125	0.00124275311375802
ENSG00000065621	ENSG00000065621	17	15.0	0.398585731685373	3.42843473635719e-53
ENSG00000065665	ENSG00000065665	36	34.0	0.0452822862040997	3.57819457235784e-06
ENSG00000065675	ENSG00000065675	2	2.0	0.0308880097463175	0.000137039695049468
ENSG00000065802	ENSG00000065802	8	8.0	0.03959635745686	1.50892477284364e-05
ENSG00000065809	ENSG00000065809	42	40.0	0.050597834155968	9.30730798964009e-07
ENSG00000065882	ENSG00000065882	59	56.0	0.251707058936396	4.465744231339951e-31
ENSG00000065883	ENSG00000065883	1	1.0	0.0469344624427576	2.35488786988493e-06
ENSG00000065970	ENSG00000065970	1	NA	0.0296708830841865	0.00018667694311393
ENSG00000065978	ENSG00000065978	1	1.0	0.0217006533593325	0.00142820234253294
ENSG00000065989	ENSG00000065989	2	2.0	0.0152416045764032	0.00762759981223574
ENSG00000066027	ENSG00000066027	14	13.0	0.0223800710370688	0.00119955617865517
ENSG00000066032	ENSG00000066032	1	1.0	0.0250343516014448	0.000608050644131949
ENSG00000066044	ENSG00000066044	1	1.0	0.0165879465583782	0.00536230406782273
